1, 25.2
2, 25.525
3, 26.05
4, 26.775
5, 27.7
6, 28.825
7, 30.150000000000002
8, 31.675000000000004
9, 32.95
10, 33.525
11, 34.050000000000004
12, 35.25
13, 35.89999999999999
14, 36.65
15, 38.14999999999999
16, 38.875
17, 39.85
18, 41.65
19, 42.45000000000001
20, 43.65
21, 45.75
22, 46.625
23, 48.050000000000004
24, 50.449999999999996
25, 51.400000000000006
26, 53.05
27, 55.75
28, 56.77500000000002
29, 58.650000000000006
30, 61.64999999999999
31, 62.75
32, 64.85
33, 68.14999999999999
34, 69.325
35, 71.65000000000002
36, 75.25
37, 76.5
38, 79.05
39, 82.95
40, 84.27500000000006
41, 87.0
42, 91.19880952380952
43, 92.65000000000006
44, 95.54772727272729
45, 100.04555555555557
46, 101.625
47, 104.69361702127658
48, 109.49062499999998
49, 111.19999999999992
50, 114.43799999999999
51, 119.53431372549018
52, 121.375
53, 124.7811320754717
54, 130.17685185185186
55, 132.1499999999999
56, 135.72321428571428
57, 141.41842105263157
58, 143.52499999999986
59, 147.26440677966102
60, 153.25916666666666
61, 155.5
62, 159.40483870967742
63, 165.69920634920635
64, 168.07500000000007
65, 172.14461538461538
66, 178.73863636363637
67, 181.25
68, 185.48382352941178
69, 192.37753623188405
70, 195.02499999999978
71, 199.42253521126761
72, 206.61597222222224
73, 209.39999999999975
74, 213.96081081081078
75, 221.45400000000004
76, 224.375
77, 229.09870129870131
78, 236.89166666666665
79, 239.95000000000036
80, 244.83625
81, 252.929012345679
82, 256.125
83, 261.17349397590357
84, 269.56607142857143
85, 272.90000000000026
86, 278.11046511627904
87, 286.8028735632184
88, 290.2750000000003
89, 295.6471910112359
90, 304.63944444444445
91, 308.25
92, 313.78369565217395
93, 323.07580645161283
94, 326.8250000000005
95, 332.52
96, 342.1119791666667
97, 346.0
98, 351.8561224489796
99, 361.7479797979798
100, 365.77500000000066
101, 371.7920792079208
102, 381.9838235294117
103, 386.1500000000008
104, 392.3278846153847
105, 402.8195238095238
106, 407.125
107, 413.4635514018691
108, 424.2550925925926
109, 428.6999999999995
110, 435.19909090909084
111, 446.29054054054046
112, 450.875
113, 457.5345132743363
114, 468.92587719298245
115, 473.6500000000009
116, 480.46982758620686
117, 492.1611111111111
118, 497.02500000000094
119, 504.00504201680667
120, 515.99625
121, 521.0
122, 528.1401639344263
123, 540.4313008130082
124, 545.5749999999987
125, 552.8751999999998
126, 565.4662698412698
127, 570.75
128, 578.2101562500001
129, 591.1011627906977
130, 596.525
131, 604.1450381679389
132, 617.3359848484849
133, 622.8999999999996
134, 630.6798507462687
135, 644.1707407407406
136, 649.875
137, 657.814598540146
138, 671.6054347826088
139, 677.4499999999983
140, 685.5492857142857
141, 699.640070921986
142, 705.625
143, 713.883916083916
144, 728.2746527777778
145, 734.3999999999984
146, 742.818493150685
147, 757.5091836734695
148, 763.7749999999982
149, 772.3530201342282
150, 787.3436666666665
151, 793.75
152, 802.4875
153, 817.7781045751634
154, 824.324999999998
155, 833.2219354838709
156, 848.8125
157, 855.5
158, 864.556329113924
159, 880.4468553459119
160, 887.2749999999975
161, 896.4906832298136
162, 912.6811728395061
163, 919.6499999999972
164, 929.0250000000001
165, 945.5154545454546
166, 952.625
167, 962.1592814371256
168, 978.9497023809523
169, 986.2000000000008
170, 995.8935294117647
171, 1012.983918128655
172, 1020.375
173, 1030.22774566474
174, 1047.6181034482759
175, 1055.1499999999967
176, 1065.161931818182
177, 1082.8522598870056
178, 1090.5249999999965
179, 1100.6960893854748
180, 1118.686388888889
181, 1126.5
182, 1136.8302197802197
183, 1155.1204918032786
184, 1163.0750000000032
185, 1173.5643243243244
186, 1192.1545698924729
187, 1200.25
188, 1210.898404255319
189, 1229.7886243386242
190, 1238.0249999999962
191, 1248.8324607329844
192, 1268.02265625
193, 1276.3999999999962
194, 1287.3664948453609
195, 1306.8566666666668
196, 1315.375
197, 1326.5005076142131
198, 1346.2906565656565
199, 1354.9500000000048
200, 1366.2345
